"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"BEL","Belgium","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",64.4304063033826,,
"BEL","Belgium","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",64.2367503994304,,
"BEL","Belgium","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",64.0615273586521,,
"BEL","Belgium","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",63.943657296146,,
"BEL","Belgium","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",63.8508164601694,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",66.0355373379909,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",65.9092366778965,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",65.380024151939,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",64.9967614401064,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",64.681900724668,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",64.4571587844663,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",64.216887525714,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",63.9660622618374,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",63.7588565158262,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",63.5672076361375,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",63.5017224042122,,
"GBR","United Kingdom","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",63.4614609396384,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",63.9553201100597,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",64.3307767420808,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",64.7008412482179,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",65.0638681720543,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",65.4046067938562,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",65.7254343265546,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",66.0459519573479,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",66.3636818223548,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",66.6582552431031,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",66.9339431559909,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",67.2153464124676,,
"IND","India","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",67.5099443908563,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",64.9741905050454,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",65.2574343241079,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",65.5179882423048,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",65.7573417228577,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",65.9772363212438,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",66.1843138131899,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",66.3780062892215,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",66.5510860643556,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",66.7071228345851,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",66.8479126311634,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",66.9710551193368,,
"MEX","Mexico","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",67.0730078662462,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",67.212634197829,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",66.9693098242852,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",66.6425034770973,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",66.3589355100405,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",66.0893867303421,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",65.8950230460245,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",65.7848431051133,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",65.7249481461632,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",65.6806671272102,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",65.5804251016237,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",65.3944183880756,,
"ITA","Italy","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",65.2542927422844,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",72.9288795053842,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",72.8468648488466,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",72.6444674048894,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",72.3523318510184,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",72.005958589063,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",71.6233779390694,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",71.1957117766927,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",70.6489643430828,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",70.1293960840599,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",69.7163732464169,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",69.3766175564596,,
"CHN","China (People's Republic of)","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",69.1821744901538,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",66.3602964189801,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",65.8396369057423,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",65.254436837861,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",64.6392843312341,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",64.0186688568728,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",63.4246603197326,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",62.8795598764711,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",62.381733046171,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",61.9042022200611,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",61.4724886984367,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",61.1657770378115,,
"BGR","Bulgaria","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",61.0210729246585,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",71.3133779489717,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",71.221037817123,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",70.903551685509,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",70.5100820219085,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",70.0206062489884,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",69.506071267045,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",68.9105124497847,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",68.2442451587938,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",67.553187986017,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",66.894569847985,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",66.2552364249908,,
"POL","Poland","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",65.8536829509727,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",63.4921815435195,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",63.2499827390061,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",62.8628842056812,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",62.4752916402126,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",62.0743253365298,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",61.7442128741314,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",61.4479628387473,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",61.1798003631535,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",60.9673418443652,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",60.7609462698053,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",60.5693765504462,,
"FRA","France","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",60.4148061672035,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",70.4753078988406,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",70.2956283185714,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",70.2858733152934,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",70.2965406284589,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",70.2205640180383,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",69.9717249570044,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",69.5963655028624,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",69.2082536237216,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",68.9776858337556,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",68.952485130449,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",69.059802288805,,
"LTU","Lithuania","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",68.8976600806236,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",70.258519453819,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",70.0772951209696,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",69.7387259658685,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",69.3632753898949,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",69.0064844138765,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",68.6107465442648,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",68.2195168073043,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",67.8845190621094,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",67.6109420021988,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",67.3365100647791,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",66.9837715126672,,
"CAN","Canada","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",66.6345325442691,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",67.3259903537983,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",67.4234039524635,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",67.5194375943576,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",67.610554141483,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",67.7005737520044,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",67.7858947689693,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",67.8595233939793,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",67.9110565923849,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",67.949369435783,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",67.9867268112349,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",68.0233627558511,,
"SAU","Saudi Arabia","W","Women","15-64_SHARE","Share of 15 to 64 - working age","2021","2021",68.3303672265144,,
"USA","United States","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",67.9482914623295,,
"USA","United States","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",67.9014610903071,,
"USA","United States","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",67.5903183032145,,
"USA","United States","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",67.3580987092009,,
"USA","United States","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",67.1312315243145,,
"USA","United States","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",66.9378362532395,,
"USA","United States","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",66.7179669010211,,
"USA","United States","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",66.4701287265414,,
